id,calories,mass,fat,carb,protein,img_indx,original_calories,original_mass,original_fat,original_carb,original_protein
dish_1568315088,6.368822252234934,6.049733455231958,3.571083155869605,3.3935060121002993,3.744839094156052,dish_1568315088.jpeg,582.370361,423.0,34.555084,28.770144,41.3022
dish_1558640705,4.582515444277621,5.459585514144159,0.38390093019232385,3.247929645258938,0.8394096875381973,dish_1558640705.jpeg,96.759995,234.0,0.468,24.737,1.315
dish_1565721828,4.8692637697053565,5.480638923341991,1.855281849269086,2.991171890797659,1.356221676863598,dish_1565721828.jpeg,129.225006,239.0,5.3935,18.909,2.8815
dish_1560443437,4.7645642296117385,5.3230099791384085,0.47747564408443655,3.3864220622505012,0.8870678731972518,dish_1560443437.jpeg,116.279999,204.0,0.612,28.559999,1.428
dish_1565203094,6.801304895189292,6.186208623900494,3.3561435636498858,3.6631464317349507,4.768441075692911,dish_1565203094.jpeg,898.019653,485.0,27.678381,37.98381,116.735558
dish_1562775241,4.951309835085578,5.3981627015177525,1.1493054029836278,3.3700506526653187,1.5793909910818036,dish_1562775241.jpeg,140.360001,220.0,2.156,28.08,3.852
dish_1562173200,5.367687670798281,5.560681631015528,2.112089499601768,3.3018995617786957,2.6480434758483695,dish_1562173200.jpeg,213.366608,259.0,7.265494,26.16419,13.126373
dish_1566333194,6.136830898879381,5.3981627015177525,2.976253844699817,3.612730620048328,3.58822294060285,dish_1566333194.jpeg,461.585266,220.0,18.614201,36.067131,35.169743
dish_1567628193,6.201893699931252,6.0867747269123065,3.7139331966110043,3.784036167597453,3.7392882837278094,dish_1567628193.jpeg,492.683044,439.0,40.014809,42.993248,41.068039
dish_1558724658,4.937060520279853,5.8998973535824915,0.6323350411631878,3.4619788852896423,2.0829354309340915,dish_1558724658.jpeg,138.360001,364.0,0.882,30.880001,7.028
dish_1562173381,5.96716675718988,4.736198448394496,3.461006015749176,1.7485039605570978,3.127155194914409,dish_1562173381.jpeg,389.39801,113.0,30.849001,4.746,21.809
dish_1568665012,5.794294991330537,5.594711379601839,2.7944201724352036,2.784850179885778,3.520157590844495,dish_1568665012.jpeg,327.420563,268.0,15.353144,15.197391,32.789753
dish_1560539340,5.285932641460243,5.43372200355424,3.0358372590847256,2.3357864762757017,3.171843502788673,dish_1560539340.jpeg,196.53833,228.0,19.818401,9.337587,22.851414
dish_1562872746,5.494558195076589,5.318119993844216,3.1965359374481754,2.632794616847398,2.9023783340632585,dish_1562872746.jpeg,242.363983,203.0,23.447695,12.912596,17.217421
dish_1562702892,6.128420645913547,5.82600010738045,3.622878477442725,2.6472751846437346,3.8806787053335823,dish_1562702892.jpeg,457.711121,338.0,36.445198,13.115524,47.457092
dish_1565024741,5.888678434274155,5.262690188904886,3.2630074596818726,2.4539319314435257,3.148324639841145,dish_1565024741.jpeg,359.927979,192.0,25.127998,10.634001,22.297001
dish_1560368691,4.954101541585377,4.727387818712341,2.5648968945469206,2.1030431935352367,1.36577349094904,dish_1560368691.jpeg,140.755188,112.0,11.999318,7.191059,2.918753
dish_1559844063,4.947411556252204,5.627621113690637,0.35837350057431383,3.6259396010919245,0.849723487602042,dish_1559844063.jpeg,139.810013,277.0,0.431,36.559998,1.339
dish_1563913588,5.20297316416495,4.23410650459726,2.000398334339383,3.1688449333147797,2.1536209398540875,dish_1563913588.jpeg,180.811996,68.0,6.392,22.780001,7.616
dish_1559667973,5.815502789848196,5.19295685089021,2.9433857931817817,3.2551306826789332,2.918440777823757,dish_1559667973.jpeg,334.460022,179.0,17.98,24.923002,17.5124
dish_1561747075,6.473254805945213,5.71042701737487,3.5159403045588213,3.495971690640625,4.036285113160044,dish_1561747075.jpeg,646.588074,301.0,32.647552,31.982321,55.615631
dish_1568664972,5.718415688364402,5.402677381872279,2.756954517486189,2.487374685015297,3.4724677244081574,dish_1568664972.jpeg,303.422241,221.0,14.751798,11.029653,31.216145
dish_1563910639,6.548633322119281,6.104793232414985,3.4057624790640397,3.069446614673753,4.406296657985981,dish_1563910639.jpeg,697.289185,447.0,29.137266,20.529985,80.965355
dish_1561749061,5.716567523172037,5.8888779583328805,2.8351740676396253,3.112273738780689,3.0323292110779927,dish_1561749061.jpeg,302.860138,360.0,16.033365,21.472082,19.745497
dish_1565724588,5.589942573367239,6.018593214496234,2.586859490912475,3.607750116688742,2.076066979243352,dish_1565724588.jpeg,266.720245,410.0,12.287975,35.882977,6.973049
dish_1562008394,1.2237754316221157,3.2188758248682006,0.0,0.3920420877760237,0.2151113796169455,dish_1562008394.jpeg,2.4,24.0,0.0,0.48,0.24
dish_1566851222,6.313235524621202,5.929589143389895,3.2316196759504443,4.0035750413387605,3.4186184170484384,dish_1566851222.jpeg,550.827515,375.0,24.320635,53.79369,29.52721
dish_1562007763,5.675727488116807,5.700443573390686,1.9938300026415448,3.8796429646330304,2.5525417777359887,dish_1562007763.jpeg,290.70047,298.0,6.343606,47.406929,11.839698
dish_1562872945,5.5591407136426865,5.459585514144159,2.803139265553246,3.4464080996317263,3.04705337505492,dish_1562872945.jpeg,258.59967,234.0,15.496352,30.387449,20.053217
dish_1560357832,5.205935731866327,4.418840607796598,2.4512789399245722,2.916374189805338,1.7285459365720934,dish_1560357832.jpeg,181.351425,82.0,10.603177,17.474182,4.632458
dish_1567023132,4.097672368926071,4.442651256490317,1.672224900532865,1.7964152807642488,0.7050757514252192,dish_1567023132.jpeg,59.200001,84.0,4.324,5.028,1.024
dish_1560456794,5.329250883630162,5.241747015059643,3.1847364932009596,2.164842675006054,3.2215061624951136,dish_1560456794.jpeg,205.283386,188.0,23.160921,7.713231,24.065845
dish_1559844113,5.749249717684068,5.877735781779639,2.6367689990972463,3.9171099847811486,2.1247733516779195,dish_1559844113.jpeg,312.955017,356.0,12.968,49.254997,7.371
dish_1560455399,4.938056723094187,5.0106352940962555,2.6898545259665254,2.013268351865804,2.471130949028185,dish_1560455399.jpeg,138.498901,149.0,13.729533,6.48775,10.835825
dish_1563222830,5.787106209253898,5.356586274672012,2.5544652834235833,3.1560762495542174,3.493109187468679,dish_1563222830.jpeg,325.068085,211.0,11.864419,22.478292,31.888044
dish_1565812146,4.303256252667325,4.543294782270004,1.6639033701871746,2.288432211783647,0.7649774893781647,dish_1565812146.jpeg,72.94017,93.0,4.27988,8.859468,1.148946
dish_1565637608,6.04805494827038,5.631211781821365,2.9074104382888675,3.143689326698948,3.7708394610555294,dish_1565637608.jpeg,422.28891,278.0,17.309324,22.189262,42.416496
dish_1561665065,5.96306025261582,5.717027701406222,2.7869679685754116,2.7187407859525736,3.880055898748066,dish_1561665065.jpeg,387.798126,303.0,15.23173,14.161219,47.426922
dish_1559240908,4.113493381060861,4.859812404361672,0.12044615307586716,2.794839331174601,0.766397642299538,dish_1559240908.jpeg,60.16,128.0,0.128,15.36,1.152
dish_1564516429,5.192862240859267,5.231108616854587,2.9354457664453357,2.3291678206300497,2.979297967090566,dish_1564516429.jpeg,178.982971,186.0,17.829895,9.269392,18.674
dish_1563552016,6.203727278418234,5.1647859739235145,3.0193085071275734,4.262023859091685,2.462921998608281,dish_1563552016.jpeg,493.589081,174.0,19.477127,69.953438,10.739063
dish_1567538263,4.272503578764538,4.04305126783455,1.7914084076131367,1.8704301591925252,1.0554973896725828,dish_1567538263.jpeg,70.70092,56.0,4.997894,5.491088,1.873404
dish_1558723449,4.322276643537746,4.969813299576001,0.25153662581542763,3.045474365448805,0.3569748989477303,dish_1558723449.jpeg,74.360001,143.0,0.286,20.02,0.429
dish_1561654707,5.302309402757813,4.912654885736052,2.7631695003232895,1.1505720275988207,2.6741486494265287,dish_1561654707.jpeg,199.800003,135.0,14.85,2.16,13.5
dish_1560798707,5.700517159311938,4.941642422609304,2.4226764845679316,3.6724959240374897,2.6275630224438564,dish_1560798707.jpeg,298.022003,139.0,10.275999,38.349998,12.840001
dish_1566931620,6.2057287675837065,6.135564891081739,3.2988324119103853,3.1357550949407393,3.8925139350399207,dish_1566931620.jpeg,494.579987,461.0,26.081001,22.006001,48.034
dish_1562946106,6.362966013681895,5.886104031450156,3.757985652512484,2.8789737129437953,3.526537009041869,dish_1562946106.jpeg,578.963989,359.0,41.862,16.796,33.006001
dish_1565640812,5.700209408852565,5.459585514144159,1.8504999642506552,2.6428358249594224,3.8812544923814447,dish_1565640812.jpeg,297.929993,234.0,5.363,13.052999,47.485001
dish_1562704640,5.811982886987457,5.62040086571715,2.7604882433491693,3.327303448138993,3.138523535946001,dish_1562704640.jpeg,333.281311,275.0,14.807559,26.863106,22.06978
dish_1561577177,5.462162807090878,5.056245805348308,2.548299671341366,3.2299946608720456,2.3150045512595208,dish_1561577177.jpeg,234.606445,156.0,11.785346,24.279522,9.124969
dish_1561407312,4.858467841927865,4.804021044733257,1.5915236051389638,2.6767187920544377,2.359865116105954,dish_1561407312.jpeg,127.826668,121.0,3.911226,13.537315,9.589523
dish_1563468299,5.353515555401727,5.955837369464831,1.6349107084071313,3.599610986355754,2.476370318765714,dish_1563468299.jpeg,210.350006,385.0,4.129,35.584,10.898
dish_1559845018,5.715137742215853,5.170483995038151,2.947854245761663,3.4236761308301817,2.416627809034706,dish_1559845018.jpeg,302.425995,175.0,18.065001,29.681999,10.208
dish_1562702441,5.348008848218312,5.918893854273146,2.3162182379151353,3.3753552311061177,2.0717296311934748,dish_1562702441.jpeg,209.189362,371.0,9.137265,28.234667,6.938542
dish_1565204891,5.71665409214929,5.752572638825633,2.310604848614231,3.735994287128073,2.8505446965064962,dish_1565204891.jpeg,302.886444,314.0,9.08052,40.929695,16.297201
dish_1563294522,5.529292840134933,5.993961427306569,1.759132449818536,4.001353798824045,1.3696615496450875,dish_1563294522.jpeg,250.965668,400.0,4.807397,53.672115,2.934019
dish_1561752970,6.466598540376579,5.703782474656201,3.509472545602925,3.4895078172874032,4.029736598673461,dish_1561752970.jpeg,642.29187,299.0,32.43063,31.769815,55.246094
dish_1561148336,4.860576592915361,4.23410650459726,1.7166985816561555,2.852294373116057,1.8648181529759544,dish_1561148336.jpeg,128.098618,68.0,4.566122,16.327492,5.454762
dish_1562874250,5.979999152450046,5.976350909297934,3.772431688495639,2.9330314761007057,3.7970567015555194,dish_1562874250.jpeg,394.440033,393.0,42.48568,17.784489,43.569809
dish_1558722748,3.970084307097733,3.912023005428146,0.7774883289936961,2.4664031782234406,0.9238619973704731,dish_1558722748.jpeg,51.988998,49.0,1.176,10.78,1.519
dish_1562615070,2.738968790388273,3.9318256327243257,0.49541793257419997,0.9846750982594241,0.36734501571624933,dish_1562615070.jpeg,14.471023,50.0,0.641184,1.676942,0.443896
dish_1567019993,3.3701589342854583,4.02535169073515,0.532803530484266,1.7710702490245085,1.0443151891259967,dish_1567019993.jpeg,28.083149,55.0,0.703702,4.87714,1.841452
dish_1558372771,6.260747103754604,5.7430031878094825,3.525801633171312,3.3217573423475555,3.671428035060066,dish_1558372771.jpeg,522.609985,311.0,32.981003,26.709002,38.307999
dish_1558641075,2.5967461315435356,4.248495242049359,0.12927233570413918,1.3058974240478616,0.48304324275353905,dish_1558641075.jpeg,12.42,69.0,0.138,2.691,0.621
dish_1568405273,5.958940756228689,5.666426688112432,3.1350796517484234,2.771319729909491,3.4988284721290785,dish_1568405273.jpeg,386.199768,288.0,21.990467,14.979709,32.076679
dish_1558116201,5.751257485501608,4.5217885770490405,3.252039771246633,1.5731887797589794,2.921170352227086,dish_1558116201.jpeg,313.585999,91.0,24.843,3.822,17.563
dish_1563564676,3.943980772511328,4.143134726391533,1.0916128496478645,1.8241490506748286,1.5776885947644896,dish_1563564676.jpeg,50.623695,62.0,1.979075,5.197519,3.843747
dish_1558722665,2.772588722239781,4.110873864173311,0.16551443847757338,1.3862943611198906,0.7323678937132266,dish_1558722665.jpeg,15.0,60.0,0.18,3.0,1.08
dish_1562010865,5.932889409600574,5.37989735354046,3.3013697903683528,2.108266215291587,3.37134915587499,dish_1562010865.jpeg,376.24295,216.0,26.149803,7.233953,28.117785
dish_1561406789,5.225238001350596,5.10594547390058,0.5883925924020794,3.703088205012285,1.5673582523839948,dish_1561406789.jpeg,184.905411,164.0,0.801091,39.572407,3.793967
dish_1567020091,5.471451750209877,5.476463551931511,3.1548339910277363,2.5401768839900623,2.8588775361602465,dish_1567020091.jpeg,236.805176,238.0,22.449144,11.681914,16.441938
dish_1562777000,5.279949714282539,4.890349128221754,2.7421295147550726,1.1352656063161453,2.653241964607215,dish_1562777000.jpeg,195.360001,132.0,14.52,2.112,13.2
dish_1559242568,4.763164939317024,5.318119993844216,0.18481843699254183,3.4612257159305795,0.5944312076207876,dish_1559242568.jpeg,116.116005,203.0,0.203,30.855999,0.812
dish_1558721636,5.100293117267114,5.703782474656201,1.2748039850865274,3.605986883184998,1.72561966672351,dish_1558721636.jpeg,163.069992,299.0,2.578,35.818001,4.616
dish_1562096343,1.9740810260220096,4.143134726391533,0.0,0.8064758658669485,0.4824261492442927,dish_1562096343.jpeg,6.2,62.0,0.0,1.24,0.62
dish_1563550614,4.896528395659949,5.327876168789581,1.0128419594418467,2.5298470320952005,2.777909914550863,dish_1563550614.jpeg,132.824387,205.0,1.753415,11.551586,15.085366
dish_1561578676,5.3614557016324715,5.41610040220442,2.4288450753761697,2.683560289633245,2.858868362825617,dish_1561578676.jpeg,212.034836,224.0,10.345771,13.637113,16.441778
dish_1567110811,6.289693262682434,5.645446897643238,3.473313805332376,3.11386698070004,3.7116492925289744,dish_1567110811.jpeg,537.987976,282.0,31.243414,21.507914,39.921242
dish_1563480534,6.682818739975749,6.3578422665081,3.5519623937218587,3.5976410010679207,4.417339155880388,dish_1563480534.jpeg,797.566895,576.0,33.881702,35.512001,81.875473
dish_1562873002,5.632148418309246,5.730099782973575,2.838954362241119,3.549335709181984,3.085237775127439,dish_1562873002.jpeg,278.261444,307.0,16.097878,33.790199,20.872667
dish_1565728453,5.6866351561054005,4.948759890378168,2.5110448024475676,2.9399066182555185,3.374468493101697,dish_1565728453.jpeg,293.899658,140.0,11.317793,17.91408,28.208755
dish_1565107143,6.120900746802205,6.486160788944089,2.6560583469891457,3.4865169422259883,3.8524687143533454,dish_1565107143.jpeg,454.274597,655.0,13.240049,31.671951,46.109219
dish_1563309189,3.662278797990698,3.5263605246161616,1.5109426656850011,1.1246048689423633,0.2342812957246657,dish_1563309189.jpeg,37.950001,33.0,3.531,2.079,0.264
dish_1558114484,5.027033413672943,3.367295829986474,2.546315199546735,0.3307415619122279,2.4300985013211704,dish_1558114484.jpeg,151.479996,28.0,11.759999,0.392,10.360001
dish_1560357267,6.34183973644679,5.950642552587727,3.764218833845469,1.9640306901685083,3.6712244934299227,dish_1560357267.jpeg,566.840027,383.0,42.130001,6.128,38.299999
dish_1558380014,4.537533526572515,4.90527477843843,0.2374408560150342,3.223664381408914,0.6616565134685745,dish_1558380014.jpeg,92.459999,134.0,0.268,24.120001,0.938
dish_1566936266,5.402477141104715,4.990432586778736,2.3856080016078263,1.48684962502589,3.3587977196676797,dish_1566936266.jpeg,220.955551,146.0,9.865667,3.423139,27.754599
dish_1558640882,3.5055573669563675,4.564348191467836,0.173953307123438,2.151762203259462,0.5653138090500605,dish_1558640882.jpeg,32.299999,95.0,0.19,7.6,0.76
dish_1560369008,5.415217038820513,4.990432586778736,2.4465707983624165,2.8065486867927305,2.824360330342086,dish_1560369008.jpeg,223.801331,146.0,10.548676,15.552691,15.850163
dish_1563823894,5.911720344668991,5.993961427306569,3.081167033335625,2.955913577644654,3.450782245846881,dish_1563823894.jpeg,368.341003,400.0,20.78381,18.219273,30.525043
dish_1568649354,4.302316646643026,4.867534450455582,0.9846694948350594,2.734557556294597,1.008011203651934,dish_1568649354.jpeg,72.870728,129.0,1.676927,14.402927,1.740146
dish_1562603626,5.312020577223197,5.3471075307174685,2.126531570962441,3.3903139716259703,2.024363858676123,dish_1562603626.jpeg,201.759506,209.0,7.385731,28.675268,6.571293
dish_1563480608,6.788911461896022,6.478509642208569,3.7237934788990272,3.7760823585943384,4.433463685602965,dish_1563480608.jpeg,886.946472,650.0,40.421227,42.644722,83.222633
dish_1561661449,5.472588623120191,4.7535901911063645,2.4727045055049315,2.6170918450286282,3.090080854806951,dish_1561661449.jpeg,237.075684,115.0,10.854464,12.695836,20.978855
dish_1561741174,5.508740337248037,4.736198448394496,2.9770589573459336,1.0181250377554232,2.873564696076957,dish_1561741174.jpeg,245.839996,113.0,18.629999,1.768,16.700001
dish_1559581378,6.560655405962131,5.921578419643816,3.978921851306369,2.551493852194282,3.816640455005131,dish_1559581378.jpeg,705.734741,372.0,52.459366,11.82625,44.451256
dish_1566414780,6.695077174588407,6.480044561926653,3.5973655468399413,3.538710885148542,4.640863791974831,dish_1566414780.jpeg,807.416321,651.0,35.501945,33.422516,102.633827
dish_1564000417,5.832914173640763,4.859812404361672,2.567407871299744,3.781458658196455,2.7302030057433435,dish_1564000417.jpeg,340.35199,128.0,12.032,42.880001,14.336
dish_1562945803,3.937599558934926,4.174387269895637,1.116990699635141,2.1532950975439067,0.7433648967205627,dish_1562945803.jpeg,50.295322,64.0,2.055645,7.613193,1.103
dish_1562688382,4.741447786828632,4.276666119016055,2.0918640616783932,1.1410330045520618,2.392425796993835,dish_1562688382.jpeg,113.599998,71.0,7.1,2.13,9.94
dish_1558725353,3.723763904253289,4.553876891600541,0.24842135849847827,2.247072383063787,1.4341316905340509,dish_1558725353.jpeg,40.420002,94.0,0.282,8.46,3.196
dish_1560798960,6.20399373686943,6.063785208687608,3.1516649361350297,3.994802788506338,3.2257716340300577,dish_1560798960.jpeg,493.720886,429.0,22.37495,53.315128,24.172991
dish_1558725403,5.6700533839703375,3.9318256327243257,3.248434627109745,2.513656063073986,2.5014360337064208,dish_1558725403.jpeg,289.050018,50.0,24.75,11.35,11.200001
dish_1564086709,5.97703677809706,5.730099782973575,2.7501777749827094,4.007310639523773,2.809779190744276,dish_1564086709.jpeg,393.270325,307.0,14.645413,53.99876,15.606251
dish_1565898590,5.364594285171737,5.552959584921617,2.3766460068976882,2.839795750056749,2.835765613655211,dish_1565898590.jpeg,212.704514,257.0,9.768724,16.11227,16.043444
dish_1562181247,6.4938967676097965,5.3981627015177525,3.835648765690396,2.528472157432088,3.9150137486936973,dish_1562181247.jpeg,660.094482,220.0,45.323471,11.534341,49.149761
dish_1564516454,5.743461336048677,5.58724865840025,3.0777680092117743,2.3291678206300497,3.7967018693086585,dish_1564516454.jpeg,311.142975,266.0,20.709892,9.269392,43.553997
dish_1567110631,5.5358131185326,5.564520407322694,2.745916664339548,3.350172156603969,2.044466353517882,dish_1567110631.jpeg,252.613922,260.0,14.578888,27.507641,6.725035
dish_1558459602,1.1216775615991057,2.302585092994046,0.035367143837291316,0.28065745751481647,0.23190505698278252,dish_1558459602.jpeg,2.07,9.0,0.036,0.324,0.261
dish_1558637865,4.277873695157964,4.219507705176107,0.9585836440644065,2.756205242989257,1.1239550963399048,dish_1558637865.jpeg,71.086998,67.0,1.608,14.74,2.077
dish_1559844506,4.60477009596275,5.198497031265826,0.37775126954064864,3.261935314328648,0.838112950810131,dish_1559844506.jpeg,98.959999,180.0,0.459,25.1,1.312
dish_1558115915,5.319658079990885,4.0943445622221,2.8394877364701547,1.2464574159320914,2.516647535572063,dish_1558115915.jpeg,203.314011,59.0,16.107,2.478,11.387
dish_1558459276,4.641502086305876,4.382026634673881,0.21268909341035083,3.140698087056771,1.1419910119700547,dish_1558459276.jpeg,102.699997,79.0,0.237,22.120001,2.133
dish_1562010891,6.086190283431209,5.834810737062605,3.305963162306096,3.1980179233660038,3.39258658157026,dish_1562010891.jpeg,438.74292,341.0,26.274799,23.483953,28.742785
dish_1566587714,5.853744356563238,5.924255797414532,2.6225377002363164,3.0951792486459597,3.656667267760206,dish_1566587714.jpeg,347.536987,373.0,12.770625,21.091198,37.732044
dish_1559060106,5.334504613198257,5.278114659230518,2.2662322635282472,3.205993199037187,2.2932416789296184,dish_1559060106.jpeg,206.369995,195.0,8.643,23.68,8.907001
dish_1566501324,4.1937372608307815,4.736198448394496,1.3676210958542694,2.4013438650173096,0.7183274790902435,dish_1566501324.jpeg,65.269997,113.0,2.926,10.038,1.051
dish_1559242155,4.763164939317024,5.318119993844216,0.18481843699254183,3.4612257159305795,0.5944312076207876,dish_1559242155.jpeg,116.116005,203.0,0.203,30.855999,0.812
dish_1559149615,4.831747778228562,3.1780538303479458,2.3664984187376987,0.27914574142949455,2.252343876557299,dish_1559149615.jpeg,124.429993,23.0,9.66,0.322,8.51
dish_1562947469,5.974730307491816,5.771441123130016,3.040896825508365,3.7633838226922136,2.6288626832051896,dish_1562947469.jpeg,392.362,320.0,19.924,42.094002,12.858
dish_1563911156,4.951938726138848,4.574710978503383,1.7809359389138457,1.8436934166869283,2.9365319588055026,dish_1563911156.jpeg,140.448929,96.0,4.935409,5.319837,17.850359
dish_1564590288,6.143876219309028,6.744059186311348,1.6941868821092276,4.061903632973112,3.8251460121358956,dish_1564590288.jpeg,464.855835,848.0,4.442219,57.084778,44.839493
dish_1560888817,3.890595037581342,3.5553480614894135,1.1975522365230131,1.9629077254238845,0.538829820175588,dish_1560888817.jpeg,47.939999,34.0,2.312,6.12,0.714
dish_1562690047,4.243372629559503,4.23410650459726,2.013401493815016,1.2567601121194585,0.655563167282395,dish_1562690047.jpeg,68.642334,68.0,6.488747,2.514018,0.926227
dish_1560441511,3.968781301453859,4.820281565605037,0.25928259793008296,2.617395832834079,0.6227247162633994,dish_1560441511.jpeg,51.919998,123.0,0.296,12.7,0.864
dish_1568405499,6.33375792936597,6.040254711277414,3.4292581692359034,3.3144479340024073,3.8338266255752487,dish_1568405499.jpeg,562.269348,419.0,29.853746,26.507204,45.23914
dish_1559844683,4.897541180741768,5.293304824724492,0.31626952930369345,3.4772321606165546,1.3940144841350288,dish_1559844683.jpeg,132.959991,198.0,0.372,31.370003,3.031
dish_1558546918,4.265492776283097,4.007333185232471,0.1501426584297195,2.780060737078482,0.899348011143843,dish_1558546918.jpeg,70.199997,54.0,0.162,15.12,1.458
dish_1563206601,5.686289249836133,5.823045895483019,2.321819617774074,2.9174882056909697,3.4651408195227904,dish_1563206601.jpeg,293.797668,337.0,9.194207,17.494774,30.980963
dish_1565724196,3.8433158074183553,4.418840607796598,1.199964782928397,1.8870696490323797,1.0715836162801904,dish_1565724196.jpeg,45.68,82.0,2.32,5.6,1.92
dish_1561737839,5.35611443695901,5.916202062607435,0.7466879474879752,3.966511171772822,1.2781522025001875,dish_1561737839.jpeg,210.899994,370.0,1.11,51.799999,2.59
dish_1558628339,4.26731702432864,2.639057329615259,1.8656293177945105,0.16720791898390644,1.75958057086382,dish_1558628339.jpeg,70.330002,13.0,5.46,0.182,4.81
dish_1558458584,5.864145247985697,4.962844630259907,3.275445176356095,3.2936492898181755,2.5929385940009855,dish_1558458584.jpeg,351.181,142.0,25.455,25.941,12.369
dish_1565981898,5.568267275588238,5.673323267171493,3.13042674578912,2.557494872469187,2.9069601291410017,dish_1565981898.jpeg,260.979767,290.0,21.883743,11.903452,17.301081
dish_1563295292,4.7876583705655325,3.1354942159291497,2.3263016196113617,0.26849925303500694,2.2126603854660587,dish_1563295292.jpeg,119.019997,22.0,9.24,0.308,8.14
dish_1560541680,4.564895687397917,4.356708826689592,2.3058067977256482,1.4110481913486195,1.046576262383148,dish_1560541680.jpeg,95.052574,77.0,9.032269,3.100251,1.847884
dish_1561746876,5.013537472034241,4.442651256490317,2.1496299315831084,1.4602455531271048,2.8093646825918284,dish_1561746876.jpeg,149.435959,84.0,7.581682,3.307017,15.599369
dish_1565797645,3.091042453358316,4.2626798770413155,0.1310282624064041,1.843719208158766,0.35065687161316933,dish_1565797645.jpeg,21.0,70.0,0.14,5.32,0.42
dish_1562611853,5.591785128324043,5.497168225293202,2.8207890100854254,3.2920433835431764,2.309571530902277,dish_1562611853.jpeg,267.213989,243.0,15.790093,25.89777,9.070109
dish_1565798558,4.492177586597889,4.700480365792417,2.101549842200785,1.8769077367065214,1.0834252133054145,dish_1565798558.jpeg,88.315727,109.0,7.178836,5.533271,1.954783
dish_1558628760,5.448092052809258,5.293304824724492,1.9105790045700375,3.6787028729180897,2.064200992263551,dish_1558628760.jpeg,231.314499,198.0,5.757,38.595001,6.879
dish_1561752509,5.7760473982483855,5.41610040220442,2.855209526840593,2.952220414589887,3.2750843855181815,dish_1561752509.jpeg,321.482025,224.0,16.378078,18.148424,25.445457
dish_1563813833,5.552440058518275,5.337538079701318,2.723595478076003,1.4431471727126735,3.2749915108118794,dish_1563813833.jpeg,256.865997,207.0,14.235001,3.234,25.443001
dish_1562617395,5.230573682358788,4.836281906951478,2.2049722641270453,3.073156216793666,2.286455711064162,dish_1562617395.jpeg,185.899994,125.0,8.07,20.610001,8.84
dish_1558629398,3.1250046092581303,4.174387269895637,0.3701832939635246,1.6774703228259273,0.3701832939635246,dish_1558629398.jpeg,21.76,64.0,0.448,4.352,0.448
dish_1558115011,4.7589208115185855,3.044522437723423,2.388762789235098,1.7119945007591926,1.7011051009599243,dish_1558115011.jpeg,115.620003,20.0,9.9,4.54,4.48
dish_1564589025,3.908230502973406,3.9512437185814275,0.8082163146925395,2.298185328208418,0.40383778473543375,dish_1564589025.jpeg,48.810734,51.0,1.243902,8.956099,0.497561
dish_1558115241,4.459797544537043,4.718498871295094,0.10526051065749295,2.9892111068908505,1.169381359556317,dish_1558115241.jpeg,85.470001,111.0,0.111,18.870001,2.22
dish_1563820834,5.736231723361378,5.7430031878094825,2.1835177329460573,3.179361350171222,3.599005593214463,dish_1563820834.jpeg,308.89444,311.0,7.87748,23.031401,35.561859
dish_1559751744,5.430791894012271,5.241747015059643,2.63962852359577,2.4599306637178233,2.8161270242542646,dish_1559751744.jpeg,227.329987,188.0,13.007999,10.704,15.712
dish_1563221562,5.98292461547407,5.564520407322694,2.7236565198584,3.5551899061263708,3.5187385213974127,dish_1563221562.jpeg,395.598572,260.0,14.235931,33.994465,32.741837
dish_1562871363,5.5088739776474265,4.948759890378168,1.7399397204982585,3.7561876673607233,2.1719067693519296,dish_1562871363.jpeg,245.872986,140.0,4.697,41.785004,7.775
dish_1560442374,4.5178351311658975,5.455321115357702,0.20945022418220727,3.1002273698444793,0.7724203614544531,dish_1560442374.jpeg,90.637001,233.0,0.233,21.202999,1.165
dish_1562698100,3.2197514414041275,4.430816798843313,0.7248226730700461,1.3307087098402586,0.5520834912798095,dish_1562698100.jpeg,24.0219,83.0,1.064365,2.783724,0.736868
dish_1558116547,4.329153105530703,4.976733742420574,0.25309062768216184,0.35907206853845386,3.052112606990099,dish_1558116547.jpeg,74.879997,144.0,0.288,0.432,20.16
dish_1562011765,6.05190798545286,5.648974238161206,3.2020483944811238,2.718237071634428,3.689914518250185,dish_1562011765.jpeg,423.923004,283.0,23.582834,14.153584,39.041424
dish_1563555072,5.116555712979013,4.727387818712341,2.589266665112243,1.026758184900126,2.501435951739211,dish_1563555072.jpeg,165.76001,112.0,12.32,1.792,11.2
dish_1562085132,4.5322768712239245,2.8903717578961645,2.096790180014449,0.21349717426240436,1.986503546020567,dish_1562085132.jpeg,91.970001,17.0,7.14,0.238,6.29
dish_1558115960,3.695606774863363,3.9512437185814275,0.04974209189481407,2.269028309465203,0.7030975114131134,dish_1558115960.jpeg,39.27,51.0,0.051,8.67,1.02
dish_1565031376,5.769852472484456,5.733341276897746,2.8761363017715667,2.6686664773300866,3.393156439765143,dish_1565031376.jpeg,319.490448,308.0,16.745577,13.420726,28.759739
dish_1559674074,4.955686280086938,3.9889840465642745,1.814987595347262,2.9172300453990334,1.9213246735826988,dish_1559674074.jpeg,140.980011,53.0,5.141,17.49,5.83
dish_1563395341,4.97387447931061,4.007333185232471,1.8043465847335263,2.949164637737656,1.9527438886338784,dish_1563395341.jpeg,143.585999,54.0,5.076,18.09,6.048
